recommend-TRANSH-fold0/ml-sun_cv_sKG_ig-sv-complex-50	448	1614257726	1614258174
recommend-KTUP-fold0/ml-sun_cv_sKG_ig-sv-complex-50	2711	1614258174	1614260885
recommend-TRANSE-fold0/ml-sun_cv_sKG_ig-mv-complex-50	375	1614260885	1614261260
recommend-TRANSH-fold0/ml-sun_cv_sKG_ig-mv-complex-50	443	1614261260	1614261703
recommend-KTUP-fold0/ml-sun_cv_sKG_ig-mv-complex-50	2667	1614261703	1614264370
recommend-TRANSE-fold0/ml-sun_cv_sKG_ig-sv-complex-75	379	1614264370	1614264749
recommend-TRANSH-fold0/ml-sun_cv_sKG_ig-sv-complex-75	455	1614264749	1614265204
recommend-KTUP-fold0/ml-sun_cv_sKG_ig-sv-complex-75	2704	1614265204	1614267908
recommend-TRANSE-fold0/ml-sun_cv_sKG_ig-mv-complex-75	385	1614267908	1614268293
recommend-TRANSH-fold0/ml-sun_cv_sKG_ig-mv-complex-75	465	1614268293	1614268758
recommend-KTUP-fold0/ml-sun_cv_sKG_ig-mv-complex-75	2778	1614268758	1614271536
recommend-TRANSE-fold1/ml-sun_cv_sKG_ig-mv-complex-25	342	1614271537	1614271879
recommend-TRANSH-fold1/ml-sun_cv_sKG_ig-mv-complex-25	401	1614271879	1614272280
recommend-KTUP-fold1/ml-sun_cv_sKG_ig-mv-complex-25	2694	1614272280	1614274974
recommend-TRANSE-fold1/ml-sun_cv_sKG_ig-sv-complex-50	353	1614274974	1614275327
recommend-TRANSH-fold1/ml-sun_cv_sKG_ig-sv-complex-50	421	1614275327	1614275748
recommend-CFKG-fold0/ml-sun_cv_sKG_ig-sv-complex-25	1430	1614278088	1614279518
recommend-CKE-fold0/ml-sun_cv_sKG_ig-sv-complex-25	3439	1614279518	1614282957
recommend-CoFM-fold0/ml-sun_cv_sKG_ig-sv-complex-25	1708	1614282957	1614284665
recommend-CFKG-fold0/ml-sun_cv_sKG_ig-mv-complex-25	1420	1614284666	1614286086
recommend-CKE-fold0/ml-sun_cv_sKG_ig-mv-complex-25	3400	1614286086	1614289486
recommend-CoFM-fold0/ml-sun_cv_sKG_ig-mv-complex-25	1697	1614289486	1614291183
recommend-CFKG-fold0/ml-sun_cv_sKG_ig-sv-complex-50	1425	1614291183	1614292608
recommend-CKE-fold0/ml-sun_cv_sKG_ig-sv-complex-50	3551	1614292608	1614296159
recommend-CoFM-fold0/ml-sun_cv_sKG_ig-sv-complex-50	1705	1614296159	1614297864
recommend-CFKG-fold0/ml-sun_cv_sKG_ig-mv-complex-50	1442	1614297864	1614299306
recommend-CKE-fold0/ml-sun_cv_sKG_ig-mv-complex-50	3525	1614299306	1614302831
recommend-CoFM-fold0/ml-sun_cv_sKG_ig-mv-complex-50	1805	1614302831	1614304636
recommend-CFKG-fold0/ml-sun_cv_sKG_ig-sv-complex-75	1490	1614304636	1614306126
recommend-CKE-fold0/ml-sun_cv_sKG_ig-sv-complex-75	3513	1614306126	1614309639
recommend-CoFM-fold0/ml-sun_cv_sKG_ig-sv-complex-75	1710	1614309639	1614311349
recommend-CFKG-fold0/ml-sun_cv_sKG_ig-mv-complex-75	1514	1614311349	1614312863
recommend-CKE-fold0/ml-sun_cv_sKG_ig-mv-complex-75	3599	1614312863	1614316462
recommend-CoFM-fold0/ml-sun_cv_sKG_ig-mv-complex-75	1782	1614316462	1614318244
recommend-CFKG-fold1/ml-sun_cv_sKG_ig-sv-complex-25	1464	1614318244	1614319708
recommend-CFKG-fold0/ml-sun_cv_oKG	1568	1614320004	1614321572
recommend-CKE-fold0/ml-sun_cv_oKG	3522	1614349529	1614353051
recommend-CoFM-fold0/ml-sun_cv_oKG	1774	1614353051	1614354825
recommend-CFKG-fold1/ml-sun_cv_oKG	1486	1614354827	1614356313
recommend-CKE-fold1/ml-sun_cv_oKG	3582	1614356313	1614359895
recommend-CoFM-fold1/ml-sun_cv_oKG	1802	1614359895	1614361697
recommend-CKE-fold1/ml-sun_cv_sKG_ig-sv-complex-25	3487	1614361697	1614365184
recommend-CoFM-fold1/ml-sun_cv_sKG_ig-sv-complex-25	1736	1614365184	1614366920
recommend-CFKG-fold1/ml-sun_cv_sKG_ig-mv-complex-25	1466	1614366920	1614368386
recommend-CKE-fold1/ml-sun_cv_sKG_ig-mv-complex-25	3431	1614368386	1614371817
recommend-CoFM-fold1/ml-sun_cv_sKG_ig-mv-complex-25	1713	1614371817	1614373530
recommend-CFKG-fold1/ml-sun_cv_sKG_ig-sv-complex-50	1467	1614373531	1614374998
recommend-CKE-fold1/ml-sun_cv_sKG_ig-sv-complex-50	3411	1614374998	1614378409
recommend-CoFM-fold1/ml-sun_cv_sKG_ig-sv-complex-50	1773	1614378409	1614380182
recommend-KTUP-fold1/ml-sun_cv_sKG_ig-sv-complex-50	2804	1614380182	1614382986
recommend-TRANSE-fold1/ml-sun_cv_sKG_ig-mv-complex-50	373	1614382987	1614383360
recommend-TRANSH-fold1/ml-sun_cv_sKG_ig-mv-complex-50	451	1614383360	1614383811
recommend-CFKG-fold1/ml-sun_cv_sKG_ig-mv-complex-50	1464	1614383811	1614385275
recommend-CKE-fold1/ml-sun_cv_sKG_ig-mv-complex-50	3510	1614385275	1614388785
recommend-CoFM-fold1/ml-sun_cv_sKG_ig-mv-complex-50	1763	1614388785	1614390548
recommend-KTUP-fold1/ml-sun_cv_sKG_ig-mv-complex-50	2715	1614390548	1614393263
recommend-TRANSE-fold1/ml-sun_cv_sKG_ig-sv-complex-75	367	1614393263	1614393630
recommend-TRANSH-fold1/ml-sun_cv_sKG_ig-sv-complex-75	469	1614393630	1614394099
recommend-CFKG-fold1/ml-sun_cv_sKG_ig-sv-complex-75	1514	1614394099	1614395613
recommend-CKE-fold1/ml-sun_cv_sKG_ig-sv-complex-75	3489	1614395613	1614399102
recommend-CoFM-fold1/ml-sun_cv_sKG_ig-sv-complex-75	1686	1614399102	1614400788
recommend-KTUP-fold1/ml-sun_cv_sKG_ig-sv-complex-75	2790	1614400788	1614403578
recommend-TRANSE-fold1/ml-sun_cv_sKG_ig-mv-complex-75	380	1614403578	1614403958
recommend-TRANSH-fold1/ml-sun_cv_sKG_ig-mv-complex-75	464	1614403958	1614404422
recommend-CFKG-fold1/ml-sun_cv_sKG_ig-mv-complex-75	1542	1614404422	1614405964
recommend-CKE-fold1/ml-sun_cv_sKG_ig-mv-complex-75	3522	1614405964	1614409486
recommend-CoFM-fold1/ml-sun_cv_sKG_ig-mv-complex-75	1754	1614409486	1614411240
recommend-KTUP-fold1/ml-sun_cv_sKG_ig-mv-complex-75	2689	1614411240	1614413929
recommend-CFKG-fold2/ml-sun_cv_oKG	1517	1614413929	1614415446
recommend-CKE-fold2/ml-sun_cv_oKG	3590	1614415446	1614419036
recommend-CoFM-fold2/ml-sun_cv_oKG	1845	1614419036	1614420881
recommend-CFKG-fold2/ml-sun_cv_sKG_ig-sv-complex-25	1473	1614420881	1614422354
recommend-CKE-fold2/ml-sun_cv_sKG_ig-sv-complex-25	3449	1614422354	1614425803
recommend-CoFM-fold2/ml-sun_cv_sKG_ig-sv-complex-25	1744	1614425803	1614427547
recommend-TRANSE-fold2/ml-sun_cv_sKG_ig-mv-complex-25	354	1614427547	1614427901
recommend-TRANSH-fold2/ml-sun_cv_sKG_ig-mv-complex-25	411	1614427901	1614428312
recommend-CFKG-fold2/ml-sun_cv_sKG_ig-mv-complex-25	1394	1614428312	1614429706
recommend-CKE-fold2/ml-sun_cv_sKG_ig-mv-complex-25	3435	1614429706	1614433141
recommend-CoFM-fold2/ml-sun_cv_sKG_ig-mv-complex-25	1693	1614443009	1614444702
recommend-KTUP-fold2/ml-sun_cv_sKG_ig-mv-complex-25	2631	1614444702	1614447333
recommend-TRANSE-fold2/ml-sun_cv_sKG_ig-sv-complex-50	369	1614447333	1614447702
recommend-TRANSH-fold2/ml-sun_cv_sKG_ig-sv-complex-50	445	1614447702	1614448147
recommend-CFKG-fold2/ml-sun_cv_sKG_ig-sv-complex-50	1501	1614448147	1614449648
recommend-CKE-fold2/ml-sun_cv_sKG_ig-sv-complex-50	3485	1614449648	1614453133
recommend-CoFM-fold2/ml-sun_cv_sKG_ig-sv-complex-50	1707	1614453133	1614454840
recommend-KTUP-fold2/ml-sun_cv_sKG_ig-sv-complex-50	2760	1614454840	1614457600
recommend-TRANSE-fold2/ml-sun_cv_sKG_ig-mv-complex-50	368	1614457601	1614457969
recommend-TRANSH-fold2/ml-sun_cv_sKG_ig-mv-complex-50	450	1614457969	1614458419
recommend-CFKG-fold2/ml-sun_cv_sKG_ig-mv-complex-50	1495	1614458419	1614459914
recommend-CKE-fold2/ml-sun_cv_sKG_ig-mv-complex-50	3485	1614459914	1614463399
recommend-CoFM-fold2/ml-sun_cv_sKG_ig-mv-complex-50	1717	1614463399	1614465116
recommend-KTUP-fold2/ml-sun_cv_sKG_ig-mv-complex-50	2626	1614465116	1614467742
recommend-TRANSE-fold2/ml-sun_cv_sKG_ig-sv-complex-75	386	1614467742	1614468128
recommend-TRANSH-fold2/ml-sun_cv_sKG_ig-sv-complex-75	460	1614468128	1614468588
recommend-CFKG-fold2/ml-sun_cv_sKG_ig-sv-complex-75	1507	1614468588	1614470095
recommend-CKE-fold2/ml-sun_cv_sKG_ig-sv-complex-75	3524	1614470095	1614473619
recommend-CoFM-fold2/ml-sun_cv_sKG_ig-sv-complex-75	1740	1614473619	1614475359
recommend-KTUP-fold2/ml-sun_cv_sKG_ig-sv-complex-75	2687	1614475359	1614478046
recommend-TRANSE-fold2/ml-sun_cv_sKG_ig-mv-complex-75	401	1614478046	1614478447
recommend-TRANSH-fold2/ml-sun_cv_sKG_ig-mv-complex-75	473	1614478447	1614478920
recommend-CFKG-fold2/ml-sun_cv_sKG_ig-mv-complex-75	1485	1614478920	1614480405
recommend-CKE-fold2/ml-sun_cv_sKG_ig-mv-complex-75	3533	1614480405	1614483938
recommend-CoFM-fold2/ml-sun_cv_sKG_ig-mv-complex-75	1753	1614483938	1614485691
recommend-KTUP-fold2/ml-sun_cv_sKG_ig-mv-complex-75	2779	1614485691	1614488470
recommend-CFKG-fold3/ml-sun_cv_oKG	1523	1614488471	1614489994
recommend-CKE-fold3/ml-sun_cv_oKG	3562	1614489994	1614493556
recommend-CoFM-fold3/ml-sun_cv_oKG	1860	1614493556	1614495416
recommend-CFKG-fold3/ml-sun_cv_sKG_ig-sv-complex-25	1439	1614495416	1614496855
recommend-CKE-fold3/ml-sun_cv_sKG_ig-sv-complex-25	3522	1614496855	1614500377
recommend-CoFM-fold3/ml-sun_cv_sKG_ig-sv-complex-25	1717	1614500377	1614502094
recommend-TRANSE-fold3/ml-sun_cv_sKG_ig-mv-complex-25	341	1614502094	1614502435
recommend-TRANSH-fold3/ml-sun_cv_sKG_ig-mv-complex-25	413	1614502435	1614502848
recommend-CFKG-fold3/ml-sun_cv_sKG_ig-mv-complex-25	1450	1614502848	1614504298
recommend-CKE-fold3/ml-sun_cv_sKG_ig-mv-complex-25	3394	1614504298	1614507692
recommend-CoFM-fold3/ml-sun_cv_sKG_ig-mv-complex-25	1725	1614507692	1614509417
recommend-KTUP-fold3/ml-sun_cv_sKG_ig-mv-complex-25	2629	1614509417	1614512046
recommend-TRANSE-fold3/ml-sun_cv_sKG_ig-sv-complex-50	369	1614512046	1614512415
recommend-TRANSH-fold3/ml-sun_cv_sKG_ig-sv-complex-50	436	1614512415	1614512851
recommend-CFKG-fold3/ml-sun_cv_sKG_ig-sv-complex-50	1433	1614512851	1614514284
recommend-CKE-fold3/ml-sun_cv_sKG_ig-sv-complex-50	3429	1614514284	1614517713
recommend-CoFM-fold3/ml-sun_cv_sKG_ig-sv-complex-50	1744	1614517714	1614519458
recommend-KTUP-fold3/ml-sun_cv_sKG_ig-sv-complex-50	2667	1614519458	1614522125
recommend-TRANSE-fold3/ml-sun_cv_sKG_ig-mv-complex-50	375	1614522125	1614522500
recommend-TRANSH-fold3/ml-sun_cv_sKG_ig-mv-complex-50	426	1614522500	1614522926
recommend-CFKG-fold3/ml-sun_cv_sKG_ig-mv-complex-50	1522	1614522926	1614524448
recommend-CKE-fold3/ml-sun_cv_sKG_ig-mv-complex-50	3588	1614524448	1614528036
recommend-CoFM-fold3/ml-sun_cv_sKG_ig-mv-complex-50	1771	1614528036	1614529807
recommend-KTUP-fold3/ml-sun_cv_sKG_ig-mv-complex-50	2681	1614529807	1614532488
recommend-TRANSE-fold3/ml-sun_cv_sKG_ig-sv-complex-75	377	1614532488	1614532865
recommend-TRANSH-fold3/ml-sun_cv_sKG_ig-sv-complex-75	461	1614532865	1614533326
recommend-CFKG-fold3/ml-sun_cv_sKG_ig-sv-complex-75	1489	1614533326	1614534815
recommend-CKE-fold3/ml-sun_cv_sKG_ig-sv-complex-75	3442	1614534815	1614538257
recommend-CoFM-fold3/ml-sun_cv_sKG_ig-sv-complex-75	1723	1614538257	1614539980
recommend-KTUP-fold3/ml-sun_cv_sKG_ig-sv-complex-75	2734	1614539980	1614542714
recommend-TRANSE-fold3/ml-sun_cv_sKG_ig-mv-complex-75	384	1614542714	1614543098
recommend-TRANSH-fold3/ml-sun_cv_sKG_ig-mv-complex-75	450	1614543098	1614543548
recommend-CFKG-fold3/ml-sun_cv_sKG_ig-mv-complex-75	1484	1614543548	1614545032
recommend-CKE-fold3/ml-sun_cv_sKG_ig-mv-complex-75	3596	1614545032	1614548628
recommend-CoFM-fold3/ml-sun_cv_sKG_ig-mv-complex-75	1794	1614548628	1614550422
recommend-KTUP-fold3/ml-sun_cv_sKG_ig-mv-complex-75	2700	1614550422	1614553122
recommend-CFKG-fold4/ml-sun_cv_oKG	1452	1614553122	1614554574
recommend-CKE-fold4/ml-sun_cv_oKG	3497	1614554574	1614558071
recommend-CoFM-fold4/ml-sun_cv_oKG	1821	1614558071	1614559892
recommend-CFKG-fold4/ml-sun_cv_sKG_ig-sv-complex-25	1470	1614559892	1614561362
recommend-CKE-fold4/ml-sun_cv_sKG_ig-sv-complex-25	3426	1614561362	1614564788
recommend-CoFM-fold4/ml-sun_cv_sKG_ig-sv-complex-25	1673	1614564788	1614566461
recommend-TRANSE-fold4/ml-sun_cv_sKG_ig-mv-complex-25	355	1614566461	1614566816
recommend-TRANSH-fold4/ml-sun_cv_sKG_ig-mv-complex-25	429	1614566816	1614567245
recommend-CFKG-fold4/ml-sun_cv_sKG_ig-mv-complex-25	1448	1614567245	1614568693
recommend-CKE-fold4/ml-sun_cv_sKG_ig-mv-complex-25	3454	1614568693	1614572147
recommend-CoFM-fold4/ml-sun_cv_sKG_ig-mv-complex-25	1712	1614572147	1614573859
recommend-KTUP-fold4/ml-sun_cv_sKG_ig-mv-complex-25	2630	1614573859	1614576489
recommend-TRANSE-fold4/ml-sun_cv_sKG_ig-sv-complex-50	370	1614576489	1614576859
recommend-TRANSH-fold4/ml-sun_cv_sKG_ig-sv-complex-50	442	1614576859	1614577301
recommend-CFKG-fold4/ml-sun_cv_sKG_ig-sv-complex-50	1492	1614577301	1614578793
recommend-CKE-fold4/ml-sun_cv_sKG_ig-sv-complex-50	3526	1614578793	1614582319
recommend-CoFM-fold4/ml-sun_cv_sKG_ig-sv-complex-50	1743	1614582319	1614584062
recommend-KTUP-fold4/ml-sun_cv_sKG_ig-sv-complex-50	2767	1614584062	1614586829
recommend-TRANSE-fold4/ml-sun_cv_sKG_ig-mv-complex-50	374	1614586829	1614587203
recommend-TRANSH-fold4/ml-sun_cv_sKG_ig-mv-complex-50	443	1614587203	1614587646
recommend-CFKG-fold4/ml-sun_cv_sKG_ig-mv-complex-50	1478	1614587646	1614589124
recommend-CKE-fold4/ml-sun_cv_sKG_ig-mv-complex-50	3472	1614589124	1614592596
recommend-CoFM-fold4/ml-sun_cv_sKG_ig-mv-complex-50	1730	1614592596	1614594326
recommend-KTUP-fold4/ml-sun_cv_sKG_ig-mv-complex-50	2763	1614594326	1614597089
recommend-TRANSE-fold4/ml-sun_cv_sKG_ig-sv-complex-75	388	1614597089	1614597477
recommend-TRANSH-fold4/ml-sun_cv_sKG_ig-sv-complex-75	453	1614597477	1614597930
recommend-CFKG-fold4/ml-sun_cv_sKG_ig-sv-complex-75	1474	1614602274	1614603748
recommend-CKE-fold4/ml-sun_cv_sKG_ig-sv-complex-75	3514	1614603748	1614607262
recommend-CoFM-fold4/ml-sun_cv_sKG_ig-sv-complex-75	1752	1614607262	1614609014
recommend-KTUP-fold4/ml-sun_cv_sKG_ig-sv-complex-75	2745	1614609014	1614611759
recommend-TRANSE-fold4/ml-sun_cv_sKG_ig-mv-complex-75	359	1614611759	1614612118
recommend-TRANSH-fold4/ml-sun_cv_sKG_ig-mv-complex-75	448	1614612118	1614612566
recommend-CFKG-fold4/ml-sun_cv_sKG_ig-mv-complex-75	1480	1614612566	1614614046
recommend-CKE-fold4/ml-sun_cv_sKG_ig-mv-complex-75	3481	1614614046	1614617527
recommend-CoFM-fold4/ml-sun_cv_sKG_ig-mv-complex-75	1731	1614617527	1614619258
recommend-KTUP-fold4/ml-sun_cv_sKG_ig-mv-complex-75	2683	1614619258	1614621941
recommend-TRANSE-fold0/ml-sun_ho_fKG	3	1615211378	1615211381
recommend-TRANSH-fold0/ml-sun_ho_fKG	4	1615211381	1615211385
recommend-BPRMF-fold0/ml-sun_ho_fKG	3	1615211385	1615211388
recommend-TRANSUP-fold0/ml-sun_ho_fKG	3	1615211388	1615211391
recommend-CFKG-fold0/ml-sun_ho_fKG	3	1615211391	1615211394
recommend-CKE-fold0/ml-sun_ho_fKG	3	1615211394	1615211397
recommend-CoFM-fold0/ml-sun_ho_fKG	3	1615211397	1615211400
recommend-KTUP-fold0/ml-sun_ho_fKG	4	1615211400	1615211404
recommend-TRANSE-fold1/ml-sun_ho_fKG	3	1615211404	1615211407
recommend-TRANSH-fold1/ml-sun_ho_fKG	3	1615211407	1615211410
recommend-TRANSE-fold0/ml-sun_cv_fKG	232	1615211614	1615211846
recommend-TRANSH-fold0/ml-sun_cv_fKG	291	1615211846	1615212137
recommend-BPRMF-fold0/ml-sun_cv_fKG	4	1615212137	1615212141
recommend-TRANSUP-fold0/ml-sun_cv_fKG	3	1615212141	1615212144
recommend-CFKG-fold0/ml-sun_cv_fKG	3	1615212144	1615212147
recommend-CKE-fold0/ml-sun_cv_fKG	3	1615212147	1615212150
recommend-CoFM-fold0/ml-sun_cv_fKG	3	1615212150	1615212153
recommend-KTUP-fold0/ml-sun_cv_fKG	4	1615212153	1615212157
recommend-TRANSE-fold1/ml-sun_cv_fKG	234	1615212157	1615212391
recommend-TRANSH-fold1/ml-sun_cv_fKG	301	1615212391	1615212692
recommend-BPRMF-fold1/ml-sun_cv_fKG	3	1615212692	1615212695
recommend-TRANSUP-fold1/ml-sun_cv_fKG	3	1615212695	1615212698
recommend-CFKG-fold1/ml-sun_cv_fKG	3	1615212698	1615212701
recommend-CKE-fold1/ml-sun_cv_fKG	3	1615212701	1615212704
recommend-CoFM-fold1/ml-sun_cv_fKG	3	1615212704	1615212707
recommend-KTUP-fold1/ml-sun_cv_fKG	4	1615212707	1615212711
recommend-TRANSE-fold2/ml-sun_cv_fKG	243	1615212711	1615212954
recommend-TRANSH-fold2/ml-sun_cv_fKG	285	1615212954	1615213239
recommend-BPRMF-fold2/ml-sun_cv_fKG	4	1615213239	1615213243
recommend-TRANSUP-fold2/ml-sun_cv_fKG	3	1615213243	1615213246
recommend-CFKG-fold2/ml-sun_cv_fKG	3	1615213246	1615213249
recommend-CKE-fold2/ml-sun_cv_fKG	3	1615213249	1615213252
recommend-CoFM-fold2/ml-sun_cv_fKG	3	1615213252	1615213255
recommend-KTUP-fold2/ml-sun_cv_fKG	3	1615213255	1615213258
recommend-TRANSE-fold3/ml-sun_cv_fKG	227	1615213259	1615213486
recommend-TRANSH-fold3/ml-sun_cv_fKG	286	1615213486	1615213772
recommend-BPRMF-fold3/ml-sun_cv_fKG	3	1615213772	1615213775
recommend-TRANSUP-fold3/ml-sun_cv_fKG	4	1615213775	1615213779
recommend-CFKG-fold3/ml-sun_cv_fKG	3	1615213779	1615213782
recommend-CKE-fold3/ml-sun_cv_fKG	3	1615213782	1615213785
recommend-CoFM-fold3/ml-sun_cv_fKG	3	1615213785	1615213788
recommend-KTUP-fold3/ml-sun_cv_fKG	3	1615213788	1615213791
recommend-TRANSE-fold4/ml-sun_cv_fKG	238	1615213792	1615214030
recommend-TRANSH-fold4/ml-sun_cv_fKG	298	1615214030	1615214328
recommend-BPRMF-fold4/ml-sun_cv_fKG	3	1615214328	1615214331
recommend-TRANSUP-fold4/ml-sun_cv_fKG	3	1615214331	1615214334
recommend-CFKG-fold4/ml-sun_cv_fKG	3	1615214334	1615214337
recommend-CKE-fold4/ml-sun_cv_fKG	4	1615214337	1615214341
recommend-CoFM-fold4/ml-sun_cv_fKG	3	1615214341	1615214344
recommend-KTUP-fold4/ml-sun_cv_fKG	3	1615214344	1615214347
recommend-TRANSE-fold0/ml-sun_cv_sfKG_ig-sv-complex-25	252	1615214348	1615214600
recommend-TRANSH-fold0/ml-sun_cv_sfKG_ig-sv-complex-25	306	1615214600	1615214906
recommend-CFKG-fold0/ml-sun_cv_sfKG_ig-sv-complex-25	1403	1615214906	1615216309
recommend-CKE-fold0/ml-sun_cv_sfKG_ig-sv-complex-25	3438	1615216309	1615219747
recommend-CoFM-fold0/ml-sun_cv_sfKG_ig-sv-complex-25	1695	1615219747	1615221442
preprocess_sun_fKG	3	1615223893	1615223896
recommend-BPRMF-fold0/ml-sun_cv_fKG	3	1615223906	1615223909
preprocess_sun_fKG	3	1615224699	1615224702
recommend-BPRMF-fold0/ml-sun_cv_fKG	368	1615224712	1615225080
recommend-TRANSUP-fold0/ml-sun_cv_fKG	1381	1615225080	1615226461
recommend-CFKG-fold0/ml-sun_cv_fKG	1359	1615226461	1615227820
recommend-CKE-fold0/ml-sun_cv_fKG	3696	1615227820	1615231516
recommend-CoFM-fold0/ml-sun_cv_fKG	1653	1615231516	1615233169
recommend-KTUP-fold0/ml-sun_cv_fKG	2614	1615233169	1615235783
recommend-BPRMF-fold1/ml-sun_cv_fKG	358	1615235783	1615236141
recommend-TRANSE-fold0/ml-sun_cv_sfKG_ig-sv-complex-75	242	1615318189	1615318431
recommend-BPRMF-fold0/ml-sun_cv_sfKG_ig-sv-complex-75	4	1615318431	1615318435
recommend-CKE-fold0/ml-sun_cv_sfKG_ig-sv-complex-75	3	1615318435	1615318438
recommend-TRANSE-fold0/ml-sun_cv_sfKG_ig-mv-complex-75	226	1615318438	1615318664
recommend-BPRMF-fold0/ml-sun_cv_sfKG_ig-mv-complex-75	3	1615318664	1615318667
recommend-CKE-fold0/ml-sun_cv_sfKG_ig-mv-complex-75	3	1615318667	1615318670
recommend-TRANSE-fold0/ml-sun_cv_sfKG_ig-sv-complex-25	248	1615319110	1615319358
recommend-BPRMF-fold0/ml-sun_cv_sfKG_ig-sv-complex-25	354	1615319358	1615319712
recommend-CKE-fold0/ml-sun_cv_sfKG_ig-sv-complex-25	3452	1615319712	1615323164
recommend-TRANSE-fold0/ml-sun_cv_sfKG_ig-mv-complex-25	235	1615323164	1615323399
recommend-BPRMF-fold0/ml-sun_cv_sfKG_ig-mv-complex-25	365	1615323399	1615323764
recommend-CKE-fold0/ml-sun_cv_sfKG_ig-mv-complex-25	3457	1615323764	1615327221
recommend-TRANSE-fold1/ml-sun_cv_fKG	251	1615359664	1615359915
recommend-TRANSH-fold1/ml-sun_cv_fKG	298	1615359915	1615360213
recommend-CFKG-fold1/ml-sun_cv_fKG	1381	1615360213	1615361594
recommend-CKE-fold1/ml-sun_cv_fKG	3658	1615361594	1615365252
recommend-CoFM-fold1/ml-sun_cv_fKG	1699	1615365252	1615366951
recommend-KTUP-fold1/ml-sun_cv_fKG	2765	1615366951	1615369716
recommend-TRANSE-fold2/ml-sun_cv_fKG	240	1615369717	1615369957
recommend-TRANSH-fold2/ml-sun_cv_fKG	298	1615369957	1615370255
